2017-05-09 10:00:36,763: Playing
2017-05-09 10:00:38,181: Stopped
2017-05-09 10:00:38,186: Playing
2017-05-09 10:00:44,192: Stopped
2017-05-09 10:00:47,446: Playing
2017-05-09 10:00:48,931: Stopped
2017-05-09 10:00:48,935: Playing
2017-05-09 10:00:54,938: Stopped
2017-05-09 10:01:25,414: Playing
2017-05-09 10:01:27,581: Stopped
2017-05-09 10:01:27,584: Playing
2017-05-09 10:01:33,589: Stopped
2017-05-09 10:01:37,964: Playing
2017-05-09 10:01:43,970: Stopped
2017-05-09 10:01:47,281: Playing
2017-05-09 10:01:53,287: Stopped
2017-05-09 10:01:54,452: Playing
2017-05-09 10:02:00,458: Stopped
2017-05-09 10:02:06,698: Playing
2017-05-09 10:02:12,703: Stopped
2017-05-09 10:02:16,509: Playing
2017-05-09 10:02:17,703: Stopped
2017-05-09 10:02:17,706: Playing
2017-05-09 10:02:23,712: Stopped
2017-05-09 10:02:50,914: Playing
2017-05-09 10:02:52,014: Stopped
2017-05-09 10:02:52,018: Playing
2017-05-09 10:02:58,022: Stopped
2017-05-09 10:03:46,013: Playing
2017-05-09 10:03:52,019: Stopped
2017-05-09 10:03:55,576: Playing
2017-05-09 10:03:56,606: Stopped
2017-05-09 10:03:56,609: Playing
2017-05-09 10:04:02,614: Stopped
2017-05-09 10:04:15,381: Playing
2017-05-09 10:04:21,387: Stopped
2017-05-09 10:04:30,231: Playing
2017-05-09 10:04:36,237: Stopped
2017-05-09 10:04:46,334: Playing
2017-05-09 10:04:52,340: Stopped
2017-05-09 10:05:00,279: Playing
2017-05-09 10:05:06,285: Stopped
2017-05-09 10:05:51,379: Playing
2017-05-09 10:05:57,384: Stopped
2017-05-09 10:06:46,181: Playing
2017-05-09 10:06:52,186: Stopped
2017-05-09 10:06:55,296: Playing
2017-05-09 10:07:01,303: Stopped
2017-05-09 10:07:03,537: Playing
2017-05-09 10:07:04,890: Stopped
2017-05-09 10:07:04,893: Playing
2017-05-09 10:07:10,898: Stopped
2017-05-09 10:07:22,164: Playing
2017-05-09 10:07:28,169: Stopped
2017-05-09 10:07:32,827: Playing
2017-05-09 10:07:38,834: Stopped
2017-05-09 10:08:17,952: Playing
2017-05-09 10:08:19,089: Stopped
2017-05-09 10:08:19,092: Playing
2017-05-09 10:08:25,097: Stopped
2017-05-09 10:08:30,362: Playing
2017-05-09 10:08:36,368: Stopped
2017-05-09 10:09:04,523: Playing
2017-05-09 10:09:05,348: Stopped
2017-05-09 10:09:05,351: Playing
2017-05-09 10:09:11,356: Stopped
2017-05-09 10:09:14,327: Playing
2017-05-09 10:09:20,334: Stopped
2017-05-09 10:09:25,783: Playing
2017-05-09 10:09:31,789: Stopped
2017-05-09 10:09:37,238: Playing
2017-05-09 10:09:38,444: Stopped
2017-05-09 10:09:38,447: Playing
2017-05-09 10:09:44,453: Stopped
2017-05-09 10:09:51,388: Playing
2017-05-09 10:09:52,025: Stopped
2017-05-09 10:09:52,028: Playing
2017-05-09 10:09:58,034: Stopped
2017-05-09 10:10:28,974: Playing
2017-05-09 10:10:34,980: Stopped
2017-05-09 10:10:41,129: Playing
2017-05-09 10:10:47,132: Stopped
2017-05-09 10:10:52,357: Playing
2017-05-09 10:10:58,363: Stopped
2017-05-09 10:11:05,390: Playing
2017-05-09 10:11:11,398: Stopped
2017-05-09 10:11:19,087: Playing
2017-05-09 10:11:25,090: Stopped
2017-05-09 10:11:30,117: Playing
2017-05-09 10:11:36,119: Stopped
2017-05-09 10:11:41,048: Playing
2017-05-09 10:11:47,055: Stopped
2017-05-09 10:11:53,852: Playing
2017-05-09 10:11:59,857: Stopped
2017-05-09 10:12:08,909: Playing
2017-05-09 10:12:10,060: Stopped
2017-05-09 10:12:10,062: Playing
2017-05-09 10:12:16,068: Stopped
2017-05-09 10:12:20,726: Playing
2017-05-09 10:12:21,454: Stopped
2017-05-09 10:12:21,457: Playing
2017-05-09 10:12:27,462: Stopped
2017-05-09 10:12:31,645: Playing
2017-05-09 10:12:33,528: Stopped
2017-05-09 10:12:33,533: Playing
2017-05-09 10:12:39,540: Stopped
2017-05-09 10:12:47,782: Playing
2017-05-09 10:12:49,304: Stopped
2017-05-09 10:12:49,307: Playing
2017-05-09 10:12:55,312: Stopped
2017-05-09 10:12:55,384: Playing
2017-05-09 10:13:01,390: Stopped
2017-05-09 10:13:59,435: Playing
2017-05-09 10:14:05,442: Stopped
2017-05-09 10:14:10,651: Playing
2017-05-09 10:14:16,657: Stopped
2017-05-09 10:14:18,748: Playing
2017-05-09 10:14:19,494: Stopped
2017-05-09 10:14:19,497: Playing
2017-05-09 10:14:20,928: Stopped
2017-05-09 10:14:20,931: Playing
2017-05-09 10:14:26,937: Stopped
2017-05-09 10:15:15,217: Playing
2017-05-09 10:15:15,839: Stopped
2017-05-09 10:15:15,845: Playing
2017-05-09 10:15:21,851: Stopped
2017-05-09 10:15:34,117: Playing
2017-05-09 10:15:40,126: Stopped
2017-05-09 10:15:44,850: Playing
2017-05-09 10:15:50,853: Stopped
2017-05-09 10:15:55,572: Playing
2017-05-09 10:16:01,575: Stopped
2017-05-09 10:16:45,658: Playing
2017-05-09 10:16:51,661: Stopped
2017-05-09 10:17:23,717: Playing
2017-05-09 10:17:29,723: Stopped
2017-05-09 10:17:36,300: Playing
2017-05-09 10:17:42,305: Stopped
2017-05-09 10:17:48,166: Playing
2017-05-09 10:17:54,170: Stopped
2017-05-09 10:17:59,541: Playing
2017-05-09 10:18:00,498: Stopped
2017-05-09 10:18:00,502: Playing
2017-05-09 10:18:06,506: Stopped
2017-05-09 10:18:41,022: Playing
2017-05-09 10:18:47,025: Stopped
2017-05-09 10:18:52,512: Playing
2017-05-09 10:18:58,518: Stopped
2017-05-09 10:19:02,530: Playing
2017-05-09 10:19:08,536: Stopped
2017-05-09 10:19:12,453: Playing
2017-05-09 10:19:18,460: Stopped
2017-05-09 10:19:24,816: Playing
2017-05-09 10:19:30,825: Stopped
2017-05-09 10:19:35,540: Playing
2017-05-09 10:19:41,547: Stopped
2017-05-09 10:19:48,409: Playing
2017-05-09 10:19:54,412: Stopped
2017-05-09 10:20:02,339: Playing
2017-05-09 10:20:08,342: Stopped
2017-05-09 10:20:13,876: Playing
2017-05-09 10:20:14,715: Stopped
2017-05-09 10:20:14,718: Playing
2017-05-09 10:20:15,931: Stopped
2017-05-09 10:20:15,934: Playing
2017-05-09 10:20:19,490: Stopped
2017-05-09 10:20:19,493: Playing
2017-05-09 10:20:25,498: Stopped
2017-05-09 10:22:19,177: Playing
2017-05-09 10:22:22,575: Stopped
2017-05-09 10:22:22,578: Playing
2017-05-09 10:22:28,584: Stopped
2017-05-09 10:22:28,920: Playing
2017-05-09 10:22:32,122: Stopped
2017-05-09 10:22:32,125: Playing
2017-05-09 10:22:33,920: Stopped
2017-05-09 10:22:33,924: Playing
2017-05-09 10:22:35,644: Stopped
2017-05-09 10:22:35,647: Playing
2017-05-09 10:22:36,140: Stopped
2017-05-09 10:22:36,145: Playing
2017-05-09 10:22:42,152: Stopped
2017-05-09 10:22:55,424: Playing
2017-05-09 10:22:56,934: Stopped
2017-05-09 10:22:56,937: Playing
2017-05-09 10:23:00,305: Stopped
2017-05-09 10:23:00,308: Playing
2017-05-09 10:23:06,313: Stopped
2017-05-09 10:23:36,759: Playing
2017-05-09 10:23:42,765: Stopped
2017-05-09 10:23:43,333: Playing
2017-05-09 10:23:45,153: Stopped
2017-05-09 10:23:45,156: Playing
2017-05-09 10:23:51,162: Stopped
2017-05-09 10:23:56,047: Playing
2017-05-09 10:23:59,677: Stopped
2017-05-09 10:23:59,681: Playing
2017-05-09 10:24:05,685: Stopped
2017-05-09 10:24:20,677: Playing
2017-05-09 10:24:26,680: Stopped
2017-05-09 10:24:32,911: Playing
2017-05-09 10:24:38,918: Stopped
2017-05-09 10:24:44,044: Playing
2017-05-09 10:24:50,050: Stopped
2017-05-09 10:25:08,029: Playing
2017-05-09 10:25:14,035: Stopped
2017-05-09 10:26:03,182: Playing
2017-05-09 10:26:09,189: Stopped
2017-05-09 10:26:51,873: Playing
2017-05-09 10:26:57,879: Stopped
2017-05-09 10:28:27,966: Playing
2017-05-09 10:28:29,276: Stopped
2017-05-09 10:28:29,278: Playing
2017-05-09 10:28:29,546: Stopped
2017-05-09 10:28:29,549: Playing
2017-05-09 10:28:35,555: Stopped
2017-05-09 10:28:52,091: Playing
2017-05-09 10:28:53,080: Stopped
2017-05-09 10:28:53,089: Playing
2017-05-09 10:28:55,652: Stopped
2017-05-09 10:28:55,655: Playing
2017-05-09 10:29:01,661: Stopped
2017-05-09 10:29:07,392: Playing
2017-05-09 10:29:07,632: Stopped
2017-05-09 10:29:07,635: Playing
2017-05-09 10:29:13,641: Stopped
2017-05-09 10:29:13,741: Playing
2017-05-09 10:29:14,227: Stopped
2017-05-09 10:29:14,230: Playing
2017-05-09 10:29:15,652: Stopped
2017-05-09 10:29:15,656: Playing
2017-05-09 10:29:17,167: Stopped
2017-05-09 10:29:17,172: Playing
2017-05-09 10:29:23,176: Stopped
2017-05-09 10:29:30,402: Playing
2017-05-09 10:29:31,486: Stopped
2017-05-09 10:29:31,489: Playing
2017-05-09 10:29:37,494: Stopped
2017-05-09 10:29:41,056: Playing
2017-05-09 10:29:47,060: Stopped
2017-05-09 10:29:51,834: Playing
2017-05-09 10:29:52,852: Stopped
2017-05-09 10:29:52,855: Playing
2017-05-09 10:29:55,946: Stopped
2017-05-09 10:29:55,949: Playing
2017-05-09 10:30:01,955: Stopped
2017-05-09 10:30:08,123: Playing
2017-05-09 10:30:09,480: Stopped
2017-05-09 10:30:09,484: Playing
2017-05-09 10:30:10,443: Stopped
2017-05-09 10:30:10,447: Playing
2017-05-09 10:30:16,453: Stopped
2017-05-09 10:30:18,816: Playing
2017-05-09 10:30:22,188: Stopped
2017-05-09 10:30:22,191: Playing
2017-05-09 10:30:28,197: Stopped
2017-05-09 10:30:38,531: Playing
2017-05-09 10:30:39,786: Stopped
2017-05-09 10:30:39,790: Playing
2017-05-09 10:30:45,796: Stopped
2017-05-09 10:30:49,357: Playing
2017-05-09 10:30:51,359: Stopped
2017-05-09 10:30:51,362: Playing
2017-05-09 10:30:57,365: Stopped
2017-05-09 10:31:02,687: Playing
2017-05-09 10:31:08,691: Stopped
2017-05-09 10:31:18,188: Playing
2017-05-09 10:31:24,192: Stopped
2017-05-09 10:31:27,999: Playing
2017-05-09 10:31:30,058: Stopped
2017-05-09 10:31:30,062: Playing
2017-05-09 10:31:31,398: Stopped
2017-05-09 10:31:31,401: Playing
2017-05-09 10:31:37,407: Stopped
2017-05-09 10:32:42,305: Playing
2017-05-09 10:32:48,308: Stopped
2017-05-09 11:53:18,961: Playing
2017-05-09 11:53:20,266: Stopped
2017-05-09 11:53:20,269: Playing
2017-05-09 11:53:20,757: Stopped
2017-05-09 11:53:20,760: Playing
2017-05-09 11:53:26,765: Stopped
2017-05-09 11:53:30,105: Playing
2017-05-09 11:53:31,553: Stopped
2017-05-09 11:53:31,556: Playing
2017-05-09 11:53:37,561: Stopped
2017-05-09 11:53:39,967: Playing
2017-05-09 11:53:41,956: Stopped
2017-05-09 11:53:41,961: Playing
2017-05-09 11:53:43,340: Stopped
2017-05-09 11:53:43,343: Playing
2017-05-09 11:53:44,094: Stopped
2017-05-09 11:53:44,097: Playing
2017-05-09 11:53:45,441: Stopped
2017-05-09 11:53:45,447: Playing
2017-05-09 11:53:51,453: Stopped
2017-05-09 11:53:57,361: Playing
2017-05-09 11:53:57,888: Stopped
2017-05-09 11:53:57,890: Playing
2017-05-09 11:54:01,377: Stopped
2017-05-09 11:54:01,381: Playing
2017-05-09 11:54:06,718: Stopped
2017-05-09 11:54:06,722: Playing
2017-05-09 11:54:08,913: Stopped
2017-05-09 11:54:08,917: Playing
2017-05-09 11:54:09,908: Stopped
2017-05-09 11:54:09,911: Playing
2017-05-09 11:54:11,636: Stopped
2017-05-09 11:54:11,639: Playing
2017-05-09 11:54:17,276: Stopped
2017-05-09 11:54:17,279: Playing
2017-05-09 11:54:18,222: Stopped
2017-05-09 11:54:18,226: Playing
2017-05-09 11:54:19,844: Stopped
2017-05-09 11:54:19,846: Playing
2017-05-09 11:54:21,318: Stopped
2017-05-09 11:54:21,321: Playing
2017-05-09 11:54:23,198: Stopped
2017-05-09 11:54:23,201: Playing
2017-05-09 11:54:29,210: Stopped
2017-05-09 11:54:32,685: Playing
2017-05-09 11:54:33,981: Stopped
2017-05-09 11:54:33,985: Playing
2017-05-09 11:54:35,525: Stopped
2017-05-09 11:54:35,529: Playing
2017-05-09 11:54:36,856: Stopped
2017-05-09 11:54:36,859: Playing
2017-05-09 11:54:38,306: Stopped
2017-05-09 11:54:38,309: Playing
2017-05-09 11:54:39,457: Stopped
2017-05-09 11:54:39,460: Playing
2017-05-09 11:54:45,465: Stopped
2017-05-09 11:54:46,306: Playing
2017-05-09 11:54:47,365: Stopped
2017-05-09 11:54:47,368: Playing
2017-05-09 11:54:50,961: Stopped
2017-05-09 11:54:50,964: Playing
2017-05-09 11:54:56,969: Stopped
2017-05-09 11:55:36,819: Playing
2017-05-09 11:55:42,826: Stopped
2017-05-09 11:56:17,754: Playing
2017-05-09 11:56:23,759: Stopped
2017-05-09 11:56:29,638: Playing
2017-05-09 11:56:35,644: Stopped
2017-05-09 11:56:41,658: Playing
2017-05-09 11:56:42,704: Stopped
2017-05-09 11:56:42,707: Playing
2017-05-09 11:56:48,713: Stopped
2017-05-09 11:56:54,079: Playing
2017-05-09 11:56:55,269: Stopped
2017-05-09 11:56:55,272: Playing
2017-05-09 11:57:01,277: Stopped
2017-05-09 11:57:06,082: Playing
2017-05-09 11:57:12,089: Stopped
2017-05-09 11:57:19,519: Playing
2017-05-09 11:57:25,526: Stopped
2017-05-09 11:57:32,466: Playing
2017-05-09 11:57:38,471: Stopped
2017-05-09 11:57:44,955: Playing
2017-05-09 11:57:46,174: Stopped
2017-05-09 11:57:46,179: Playing
2017-05-09 11:57:50,773: Stopped
2017-05-09 11:57:50,786: Playing
2017-05-09 11:57:52,068: Stopped
2017-05-09 11:57:52,070: Playing
2017-05-09 11:57:53,239: Stopped
2017-05-09 11:57:53,244: Playing
2017-05-09 11:57:53,571: Stopped
2017-05-09 11:57:53,575: Playing
2017-05-09 11:57:59,583: Stopped
2017-05-09 11:59:00,182: Playing
2017-05-09 11:59:06,189: Stopped
2017-05-09 11:59:13,980: Playing
2017-05-09 11:59:14,678: Stopped
2017-05-09 11:59:14,681: Playing
2017-05-09 11:59:20,686: Stopped
2017-05-09 12:00:05,310: Playing
2017-05-09 12:00:11,315: Stopped
