2017-04-13 09:57:34.170289	PeckPort	off	None
2017-04-13 09:57:34.170589	HouseLight	on	None
2017-04-13 09:57:34.170818	Hopper	down	None
2017-04-13 09:57:34.477571	Hopper	down	None
2017-04-13 09:57:34.784092	HouseLight	on	None
2017-04-13 09:57:34.784280	PeckPort	on	None
2017-04-13 12:08:33.141833	Trial	start	1
2017-04-13 12:08:33.144521	Speaker	play	None
2017-04-13 12:08:39.149318	Speaker	stop	None
2017-04-13 12:08:39.150091	Trial	end	1
2017-04-13 12:09:40.121844	Trial	start	2
2017-04-13 12:09:40.124193	Speaker	play	None
2017-04-13 12:09:46.128204	Speaker	stop	None
2017-04-13 12:09:46.128737	Trial	end	2
2017-04-13 12:20:47.598589	Trial	start	3
2017-04-13 12:20:47.601846	Speaker	play	None
2017-04-13 12:20:47.889419	Speaker	stop	None
2017-04-13 12:20:47.889963	Trial	end	3
2017-04-13 12:20:47.890627	Trial	start	4
2017-04-13 12:20:47.893001	Speaker	play	None
2017-04-13 12:20:53.898223	Speaker	stop	None
2017-04-13 12:20:53.898841	Trial	end	4
2017-04-13 12:21:10.928949	Trial	start	5
2017-04-13 12:21:10.931048	Speaker	play	None
2017-04-13 12:21:11.092936	Speaker	stop	None
2017-04-13 12:21:11.093501	Trial	end	5
2017-04-13 12:21:11.094149	Trial	start	6
2017-04-13 12:21:11.096679	Speaker	play	None
2017-04-13 12:21:11.469677	Speaker	stop	None
2017-04-13 12:21:11.470258	Trial	end	6
2017-04-13 12:21:11.470990	Trial	start	7
2017-04-13 12:21:11.473360	Speaker	play	None
2017-04-13 12:21:11.580296	Speaker	stop	None
2017-04-13 12:21:11.580803	Trial	end	7
2017-04-13 12:21:11.581520	Trial	start	8
2017-04-13 12:21:11.583187	Speaker	play	None
2017-04-13 12:21:11.723925	Speaker	stop	None
2017-04-13 12:21:11.724808	Trial	end	8
2017-04-13 12:21:11.725858	Trial	start	9
2017-04-13 12:21:11.727752	Speaker	play	None
2017-04-13 12:21:17.732367	Speaker	stop	None
2017-04-13 12:21:17.732965	Trial	end	9
2017-04-13 12:21:20.427480	Trial	start	10
2017-04-13 12:21:20.430111	Speaker	play	None
2017-04-13 12:21:20.562641	Speaker	stop	None
2017-04-13 12:21:20.563168	Trial	end	10
2017-04-13 12:21:20.563847	Trial	start	11
2017-04-13 12:21:20.566246	Speaker	play	None
2017-04-13 12:21:20.718348	Speaker	stop	None
2017-04-13 12:21:20.719275	Trial	end	11
2017-04-13 12:21:20.722230	Trial	start	12
2017-04-13 12:21:20.724502	Speaker	play	None
2017-04-13 12:21:26.727028	Speaker	stop	None
2017-04-13 12:21:26.727623	Trial	end	12
2017-04-13 12:21:46.268778	Trial	start	13
2017-04-13 12:21:46.270953	Speaker	play	None
2017-04-13 12:21:52.277745	Speaker	stop	None
2017-04-13 12:21:52.278712	Trial	end	13
2017-04-13 12:22:18.434332	Trial	start	14
2017-04-13 12:22:18.437404	Speaker	play	None
2017-04-13 12:22:24.443210	Speaker	stop	None
2017-04-13 12:22:24.443734	Trial	end	14
2017-04-13 12:22:34.392236	Trial	start	15
2017-04-13 12:22:34.394260	Speaker	play	None
2017-04-13 12:22:34.515502	Speaker	stop	None
2017-04-13 12:22:34.516559	Trial	end	15
2017-04-13 12:22:34.517541	Trial	start	16
2017-04-13 12:22:34.519978	Speaker	play	None
2017-04-13 12:22:40.523894	Speaker	stop	None
2017-04-13 12:22:40.524395	Trial	end	16
2017-04-13 12:23:13.036923	Trial	start	17
2017-04-13 12:23:13.039142	Speaker	play	None
2017-04-13 12:23:19.045055	Speaker	stop	None
2017-04-13 12:23:19.045592	Trial	end	17
2017-04-13 12:23:24.143827	Trial	start	18
2017-04-13 12:23:24.146149	Speaker	play	None
2017-04-13 12:23:30.151908	Speaker	stop	None
2017-04-13 12:23:30.152481	Trial	end	18
2017-04-13 12:24:07.998555	Trial	start	19
2017-04-13 12:24:08.000427	Speaker	play	None
2017-04-13 12:24:09.415717	Speaker	stop	None
2017-04-13 12:24:09.416379	Trial	end	19
2017-04-13 12:24:09.417218	Trial	start	20
2017-04-13 12:24:09.419261	Speaker	play	None
2017-04-13 12:24:15.423992	Speaker	stop	None
2017-04-13 12:24:15.424711	Trial	end	20
2017-04-13 12:26:56.727162	Trial	start	21
2017-04-13 12:26:56.729105	Speaker	play	None
2017-04-13 12:26:59.463449	Speaker	stop	None
2017-04-13 12:26:59.464333	Trial	end	21
2017-04-13 12:26:59.465654	Trial	start	22
2017-04-13 12:26:59.468069	Speaker	play	None
2017-04-13 12:26:59.631506	Speaker	stop	None
2017-04-13 12:26:59.632711	Trial	end	22
2017-04-13 12:26:59.633657	Trial	start	23
2017-04-13 12:26:59.635488	Speaker	play	None
2017-04-13 12:26:59.762320	Speaker	stop	None
2017-04-13 12:26:59.763435	Trial	end	23
2017-04-13 12:26:59.764244	Trial	start	24
2017-04-13 12:26:59.767210	Speaker	play	None
2017-04-13 12:27:05.770541	Speaker	stop	None
2017-04-13 12:27:05.771130	Trial	end	24
2017-04-13 12:27:19.958304	Trial	start	25
2017-04-13 12:27:19.960614	Speaker	play	None
2017-04-13 12:27:20.073201	Speaker	stop	None
2017-04-13 12:27:20.074011	Trial	end	25
2017-04-13 12:27:20.074823	Trial	start	26
2017-04-13 12:27:20.077427	Speaker	play	None
2017-04-13 12:27:26.081465	Speaker	stop	None
2017-04-13 12:27:26.082009	Trial	end	26
2017-04-13 12:27:42.849503	Trial	start	27
2017-04-13 12:27:42.851673	Speaker	play	None
2017-04-13 12:27:43.078869	Speaker	stop	None
2017-04-13 12:27:43.079679	Trial	end	27
2017-04-13 12:27:43.081051	Trial	start	28
2017-04-13 12:27:43.084457	Speaker	play	None
2017-04-13 12:27:49.087328	Speaker	stop	None
2017-04-13 12:27:49.087845	Trial	end	28
2017-04-13 12:27:55.161487	Trial	start	29
2017-04-13 12:27:55.164514	Speaker	play	None
2017-04-13 12:28:01.169850	Speaker	stop	None
2017-04-13 12:28:01.170425	Trial	end	29
2017-04-13 12:28:44.728735	Trial	start	30
2017-04-13 12:28:44.730732	Speaker	play	None
2017-04-13 12:28:46.162488	Speaker	stop	None
2017-04-13 12:28:46.164506	Trial	end	30
2017-04-13 12:28:46.166255	Trial	start	31
2017-04-13 12:28:46.171524	Speaker	play	None
2017-04-13 12:28:47.374685	Speaker	stop	None
2017-04-13 12:28:47.375785	Trial	end	31
2017-04-13 12:28:47.377071	Trial	start	32
2017-04-13 12:28:47.379886	Speaker	play	None
2017-04-13 12:28:52.445253	Speaker	stop	None
2017-04-13 12:28:52.445786	Trial	end	32
2017-04-13 12:28:52.446495	Trial	start	33
2017-04-13 12:28:52.448365	Speaker	play	None
2017-04-13 12:28:58.453959	Speaker	stop	None
2017-04-13 12:28:58.455055	Trial	end	33
2017-04-13 12:29:19.477545	Trial	start	34
2017-04-13 12:29:19.479951	Speaker	play	None
2017-04-13 12:29:20.943948	Speaker	stop	None
2017-04-13 12:29:20.944473	Trial	end	34
2017-04-13 12:29:20.945776	Trial	start	35
2017-04-13 12:29:20.948536	Speaker	play	None
2017-04-13 12:29:25.932672	Speaker	stop	None
2017-04-13 12:29:25.933226	Trial	end	35
2017-04-13 12:29:25.933913	Trial	start	36
2017-04-13 12:29:25.935884	Speaker	play	None
2017-04-13 12:29:26.841946	Speaker	stop	None
2017-04-13 12:29:26.842543	Trial	end	36
2017-04-13 12:29:26.843414	Trial	start	37
2017-04-13 12:29:26.848312	Speaker	play	None
2017-04-13 12:29:32.854582	Speaker	stop	None
2017-04-13 12:29:32.855131	Trial	end	37
2017-04-13 12:33:23.574965	Trial	start	38
2017-04-13 12:33:23.577023	Speaker	play	None
2017-04-13 12:33:29.579617	Speaker	stop	None
2017-04-13 12:33:29.580304	Trial	end	38
2017-04-13 12:33:30.177461	Trial	start	39
2017-04-13 12:33:30.179520	Speaker	play	None
2017-04-13 12:33:34.715913	Speaker	stop	None
2017-04-13 12:33:34.716678	Trial	end	39
2017-04-13 12:33:34.717379	Trial	start	40
2017-04-13 12:33:34.719995	Speaker	play	None
2017-04-13 12:33:40.724519	Speaker	stop	None
2017-04-13 12:33:40.725030	Trial	end	40
2017-04-13 12:35:25.219313	Trial	start	41
2017-04-13 12:35:25.222971	Speaker	play	None
2017-04-13 12:35:26.435854	Speaker	stop	None
2017-04-13 12:35:26.436433	Trial	end	41
2017-04-13 12:35:26.437038	Trial	start	42
2017-04-13 12:35:26.439057	Speaker	play	None
2017-04-13 12:35:32.444661	Speaker	stop	None
2017-04-13 12:35:32.445416	Trial	end	42
2017-04-13 12:35:35.172384	Trial	start	43
2017-04-13 12:35:35.177069	Speaker	play	None
2017-04-13 12:35:35.348610	Speaker	stop	None
2017-04-13 12:35:35.349123	Trial	end	43
2017-04-13 12:35:35.350078	Trial	start	44
2017-04-13 12:35:35.353184	Speaker	play	None
2017-04-13 12:35:35.459623	Speaker	stop	None
2017-04-13 12:35:35.460335	Trial	end	44
2017-04-13 12:35:35.461218	Trial	start	45
2017-04-13 12:35:35.463213	Speaker	play	None
2017-04-13 12:35:35.614814	Speaker	stop	None
2017-04-13 12:35:35.615411	Trial	end	45
2017-04-13 12:35:35.616101	Trial	start	46
2017-04-13 12:35:35.622088	Speaker	play	None
2017-04-13 12:35:35.770470	Speaker	stop	None
2017-04-13 12:35:35.771006	Trial	end	46
2017-04-13 12:35:35.771862	Trial	start	47
2017-04-13 12:35:35.773811	Speaker	play	None
2017-04-13 12:35:35.918008	Speaker	stop	None
2017-04-13 12:35:35.918867	Trial	end	47
2017-04-13 12:35:35.919671	Trial	start	48
2017-04-13 12:35:35.921657	Speaker	play	None
2017-04-13 12:35:35.987646	Speaker	stop	None
2017-04-13 12:35:35.988228	Trial	end	48
2017-04-13 12:35:35.988873	Trial	start	49
2017-04-13 12:35:35.990773	Speaker	play	None
2017-04-13 12:35:36.155504	Speaker	stop	None
2017-04-13 12:35:36.156254	Trial	end	49
2017-04-13 12:35:36.157068	Trial	start	50
2017-04-13 12:35:36.160839	Speaker	play	None
2017-04-13 12:35:42.164234	Speaker	stop	None
2017-04-13 12:35:42.164805	Trial	end	50
2017-04-13 12:35:50.523903	Trial	start	51
2017-04-13 12:35:50.526148	Speaker	play	None
2017-04-13 12:35:56.532635	Speaker	stop	None
2017-04-13 12:35:56.533445	Trial	end	51
2017-04-13 12:36:45.900735	Trial	start	52
2017-04-13 12:36:45.904501	Speaker	play	None
2017-04-13 12:36:47.047684	Speaker	stop	None
2017-04-13 12:36:47.048317	Trial	end	52
2017-04-13 12:36:47.048983	Trial	start	53
2017-04-13 12:36:47.051567	Speaker	play	None
2017-04-13 12:36:50.021725	Speaker	stop	None
2017-04-13 12:36:50.022511	Trial	end	53
2017-04-13 12:36:50.023466	Trial	start	54
2017-04-13 12:36:50.025379	Speaker	play	None
2017-04-13 12:36:56.030045	Speaker	stop	None
2017-04-13 12:36:56.030741	Trial	end	54
2017-04-13 12:37:22.424303	Trial	start	55
2017-04-13 12:37:22.427305	Speaker	play	None
2017-04-13 12:37:24.107756	Speaker	stop	None
2017-04-13 12:37:24.108853	Trial	end	55
2017-04-13 12:37:24.109634	Trial	start	56
2017-04-13 12:37:24.111803	Speaker	play	None
2017-04-13 12:37:30.116282	Speaker	stop	None
2017-04-13 12:37:30.116881	Trial	end	56
2017-04-13 12:37:48.568447	Trial	start	57
2017-04-13 12:37:48.570637	Speaker	play	None
2017-04-13 12:37:54.573073	Speaker	stop	None
2017-04-13 12:37:54.573585	Trial	end	57
2017-04-13 12:38:08.622077	Trial	start	58
2017-04-13 12:38:08.624271	Speaker	play	None
2017-04-13 12:38:11.284492	Speaker	stop	None
2017-04-13 12:38:11.285218	Trial	end	58
2017-04-13 12:38:11.286189	Trial	start	59
2017-04-13 12:38:11.288237	Speaker	play	None
2017-04-13 12:38:17.293316	Speaker	stop	None
2017-04-13 12:38:17.294006	Trial	end	59
2017-04-13 12:38:23.936805	Trial	start	60
2017-04-13 12:38:23.939958	Speaker	play	None
2017-04-13 12:38:26.239083	Speaker	stop	None
2017-04-13 12:38:26.239807	Trial	end	60
2017-04-13 12:38:26.240791	Trial	start	61
