2017-03-23 09:52:17.363440	PeckPort	off	None
2017-03-23 09:52:17.363762	HouseLight	on	None
2017-03-23 09:52:17.365920	Hopper	down	None
2017-03-23 09:52:17.670431	Hopper	down	None
2017-03-23 09:52:17.973123	HouseLight	on	None
2017-03-23 09:52:17.973311	PeckPort	on	None
2017-03-23 10:06:55.207177	Trial	start	1
2017-03-23 10:06:55.209876	Speaker	play	None
2017-03-23 10:07:01.215889	Speaker	stop	None
2017-03-23 10:07:01.216917	Hopper	up	None
2017-03-23 10:07:13.220724	Hopper	down	None
2017-03-23 10:07:13.523840	Trial	end	1
2017-03-23 10:07:27.269450	Trial	start	2
2017-03-23 10:07:27.271928	Speaker	play	None
2017-03-23 10:07:27.326882	Speaker	stop	None
2017-03-23 10:07:27.327481	Trial	end	2
2017-03-23 10:07:27.328229	Trial	start	3
2017-03-23 10:07:27.330584	Speaker	play	None
2017-03-23 10:07:28.309864	Speaker	stop	None
2017-03-23 10:07:28.310484	Trial	end	3
2017-03-23 10:07:28.311276	Trial	start	4
2017-03-23 10:07:28.314082	Speaker	play	None
2017-03-23 10:07:29.251907	Speaker	stop	None
2017-03-23 10:07:29.252437	Trial	end	4
2017-03-23 10:07:29.253141	Trial	start	5
2017-03-23 10:07:29.255636	Speaker	play	None
2017-03-23 10:07:29.297019	Speaker	stop	None
2017-03-23 10:07:29.297640	Trial	end	5
2017-03-23 10:07:29.298280	Trial	start	6
2017-03-23 10:07:29.300301	Speaker	play	None
2017-03-23 10:07:35.305620	Speaker	stop	None
2017-03-23 10:07:35.306814	Hopper	up	None
2017-03-23 10:07:47.310381	Hopper	down	None
2017-03-23 10:07:47.613502	Trial	end	6
2017-03-23 10:08:12.073920	Trial	start	7
2017-03-23 10:08:12.077393	Speaker	play	None
2017-03-23 10:08:12.123135	Speaker	stop	None
2017-03-23 10:08:12.123624	Trial	end	7
2017-03-23 10:08:12.124539	Trial	start	8
2017-03-23 10:08:12.127543	Speaker	play	None
2017-03-23 10:08:12.876704	Speaker	stop	None
2017-03-23 10:08:12.878381	Trial	end	8
2017-03-23 10:08:12.879039	Trial	start	9
2017-03-23 10:08:12.880996	Speaker	play	None
2017-03-23 10:08:18.885353	Speaker	stop	None
2017-03-23 10:08:18.885911	Trial	end	9
2017-03-23 10:08:19.266160	Trial	start	10
2017-03-23 10:08:19.268946	Speaker	play	None
2017-03-23 10:08:19.315576	Speaker	stop	None
2017-03-23 10:08:19.316148	Trial	end	10
2017-03-23 10:08:19.317041	Trial	start	11
2017-03-23 10:08:19.318899	Speaker	play	None
2017-03-23 10:08:20.069125	Speaker	stop	None
2017-03-23 10:08:20.069743	Trial	end	11
2017-03-23 10:08:20.070494	Trial	start	12
2017-03-23 10:08:20.072558	Speaker	play	None
2017-03-23 10:08:20.126462	Speaker	stop	None
2017-03-23 10:08:20.127215	Trial	end	12
2017-03-23 10:08:20.127945	Trial	start	13
2017-03-23 10:08:20.129898	Speaker	play	None
2017-03-23 10:08:26.135066	Speaker	stop	None
2017-03-23 10:08:26.135631	Trial	end	13
2017-03-23 10:08:34.691136	Trial	start	14
2017-03-23 10:08:34.693866	Speaker	play	None
