2017-02-27 09:43:13.433275	PeckPort	off	None
2017-02-27 09:43:13.433399	HouseLight	on	None
2017-02-27 09:43:13.433504	Hopper	down	None
2017-02-27 09:43:13.737457	Hopper	down	None
2017-02-27 09:43:14.040232	HouseLight	on	None
2017-02-27 09:43:14.040410	PeckPort	on	None
2017-02-27 09:43:18.295847	Trial	start	1
2017-02-27 09:43:18.299900	Speaker	play	None
2017-02-27 09:43:24.304650	Speaker	stop	None
2017-02-27 09:43:24.305450	Trial	end	1
2017-02-27 09:43:27.027866	Trial	start	2
2017-02-27 09:43:27.029938	Speaker	play	None
2017-02-27 09:43:33.032501	Speaker	stop	None
2017-02-27 09:43:33.033088	Trial	end	2
2017-02-27 09:43:37.934803	Trial	start	3
2017-02-27 09:43:37.936853	Speaker	play	None
2017-02-27 09:43:43.472462	Speaker	stop	None
2017-02-27 09:43:43.473167	Trial	end	3
2017-02-27 09:43:43.473910	Trial	start	4
2017-02-27 09:43:43.476280	Speaker	play	None
2017-02-27 09:43:43.521660	Speaker	stop	None
2017-02-27 09:43:43.522211	Trial	end	4
2017-02-27 09:43:43.522781	Trial	start	5
2017-02-27 09:43:43.524586	Speaker	play	None
2017-02-27 09:43:49.529929	Speaker	stop	None
2017-02-27 09:43:49.530450	Trial	end	5
2017-02-27 09:43:55.157475	Trial	start	6
2017-02-27 09:43:55.159537	Speaker	play	None
2017-02-27 09:44:01.161909	Speaker	stop	None
2017-02-27 09:44:01.162520	Trial	end	6
2017-02-27 09:44:02.738709	Trial	start	7
2017-02-27 09:44:02.741409	Speaker	play	None
2017-02-27 09:44:02.787927	Speaker	stop	None
2017-02-27 09:44:02.788606	Trial	end	7
2017-02-27 09:44:02.789375	Trial	start	8
2017-02-27 09:44:02.791953	Speaker	play	None
2017-02-27 09:44:08.796612	Speaker	stop	None
2017-02-27 09:44:08.797742	Trial	end	8
2017-02-27 09:44:15.644387	Trial	start	9
2017-02-27 09:44:15.646279	Speaker	play	None
2017-02-27 09:44:21.648807	Speaker	stop	None
2017-02-27 09:44:21.649362	Trial	end	9
