2016-10-10 11:49:29,819: Playing
2016-10-10 11:49:35,827: Stopped
2016-10-10 11:49:43,162: Playing
2016-10-10 11:49:49,171: Stopped
2016-10-10 11:49:54,928: Playing
2016-10-10 11:49:55,012: Stopped
2016-10-10 11:49:55,022: Playing
2016-10-10 11:50:01,029: Stopped
2016-10-10 11:50:07,164: Playing
2016-10-10 11:50:07,803: Stopped
2016-10-10 11:50:07,808: Playing
2016-10-10 11:50:07,884: Stopped
2016-10-10 11:50:07,891: Playing
2016-10-10 11:50:09,380: Stopped
2016-10-10 11:50:09,385: Playing
2016-10-10 11:50:15,391: Stopped
2016-10-10 11:50:21,267: Playing
2016-10-10 11:50:21,335: Stopped
2016-10-10 11:50:21,340: Playing
2016-10-10 11:50:27,349: Stopped
2016-10-10 11:50:29,888: Playing
2016-10-10 11:50:29,961: Stopped
2016-10-10 11:50:29,968: Playing
2016-10-10 11:50:35,973: Stopped
2016-10-10 11:52:23,149: Playing
2016-10-10 11:52:24,028: Stopped
2016-10-10 11:52:24,042: Playing
2016-10-10 11:52:29,405: Stopped
2016-10-10 11:52:29,413: Playing
2016-10-10 11:52:30,306: Stopped
2016-10-10 11:52:30,314: Playing
2016-10-10 11:52:36,319: Stopped
2016-10-10 11:55:34,716: Playing
2016-10-10 11:55:40,725: Stopped
2016-10-10 11:55:46,402: Playing
2016-10-10 11:55:46,457: Stopped
2016-10-10 11:55:46,464: Playing
2016-10-10 11:55:52,474: Stopped
2016-10-10 11:55:56,994: Playing
2016-10-10 11:56:03,000: Stopped
2016-10-10 11:56:04,100: Playing
2016-10-10 11:56:10,106: Stopped
2016-10-10 11:59:30,996: Playing
2016-10-10 11:59:37,005: Stopped
2016-10-10 11:59:44,188: Playing
2016-10-10 11:59:44,283: Stopped
2016-10-10 11:59:44,287: Playing
2016-10-10 11:59:53,241: Stopped
2016-10-10 11:59:55,399: Playing
2016-10-10 11:59:55,486: Stopped
2016-10-10 11:59:55,490: Playing
2016-10-10 12:00:06,723: Stopped
2016-10-10 12:01:39,631: Playing
2016-10-10 12:01:45,637: Stopped
2016-10-10 12:02:39,199: Playing
2016-10-10 12:02:45,208: Stopped
2016-10-10 12:03:28,272: Playing
2016-10-10 12:03:28,339: Stopped
2016-10-10 12:03:28,343: Playing
