2017-05-04 09:33:17.575216	PeckPort	off	None
2017-05-04 09:33:17.575511	HouseLight	on	None
2017-05-04 09:33:17.575792	Hopper	down	None
2017-05-04 09:33:17.881411	Hopper	down	None
2017-05-04 09:33:18.184269	HouseLight	on	None
2017-05-04 09:33:18.184553	PeckPort	on	None
2017-05-04 10:10:01.455815	Trial	start	1
2017-05-04 10:10:01.458234	Speaker	play	None
2017-05-04 10:10:04.794009	Speaker	stop	None
2017-05-04 10:10:04.794595	Trial	end	1
2017-05-04 10:10:04.795247	Trial	start	2
2017-05-04 10:10:04.797293	Speaker	play	None
2017-05-04 10:10:09.848519	Speaker	stop	None
2017-05-04 10:10:09.849239	Trial	end	2
2017-05-04 10:10:09.850147	Trial	start	3
2017-05-04 10:10:09.853603	Speaker	play	None
2017-05-04 10:10:12.478547	Speaker	stop	None
2017-05-04 10:10:12.480702	Trial	end	3
2017-05-04 10:10:12.481521	Trial	start	4
2017-05-04 10:10:12.484502	Speaker	play	None
2017-05-04 10:10:15.566691	Speaker	stop	None
2017-05-04 10:10:15.567383	Trial	end	4
2017-05-04 10:10:15.568455	Trial	start	5
2017-05-04 10:10:15.570587	Speaker	play	None
2017-05-04 10:10:19.121782	Speaker	stop	None
2017-05-04 10:10:19.122381	Trial	end	5
2017-05-04 10:10:19.123016	Trial	start	6
2017-05-04 10:10:19.124901	Speaker	play	None
2017-05-04 10:10:25.131624	Speaker	stop	None
2017-05-04 10:10:25.132560	Trial	end	6
2017-05-04 10:10:25.228833	Trial	start	7
2017-05-04 10:10:25.230833	Speaker	play	None
2017-05-04 10:10:30.660321	Speaker	stop	None
2017-05-04 10:10:30.661547	Trial	end	7
2017-05-04 10:10:30.662508	Trial	start	8
2017-05-04 10:10:30.665419	Speaker	play	None
2017-05-04 10:10:31.897327	Speaker	stop	None
2017-05-04 10:10:31.898572	Trial	end	8
2017-05-04 10:10:31.900063	Trial	start	9
2017-05-04 10:10:31.902662	Speaker	play	None
2017-05-04 10:10:34.514412	Speaker	stop	None
2017-05-04 10:10:34.514980	Trial	end	9
2017-05-04 10:10:34.515696	Trial	start	10
2017-05-04 10:10:34.517702	Speaker	play	None
2017-05-04 10:10:35.706361	Speaker	stop	None
2017-05-04 10:10:35.707221	Trial	end	10
2017-05-04 10:10:35.708085	Trial	start	11
2017-05-04 10:10:35.712259	Speaker	play	None
2017-05-04 10:10:39.818725	Speaker	stop	None
2017-05-04 10:10:39.819372	Trial	end	11
2017-05-04 10:10:39.820041	Trial	start	12
2017-05-04 10:10:39.822063	Speaker	play	None
2017-05-04 10:10:41.801231	Speaker	stop	None
2017-05-04 10:10:41.802196	Trial	end	12
2017-05-04 10:10:41.803085	Trial	start	13
2017-05-04 10:10:41.805829	Speaker	play	None
2017-05-04 10:10:47.809956	Speaker	stop	None
2017-05-04 10:10:47.810776	Trial	end	13
2017-05-04 10:11:10.661233	Trial	start	14
2017-05-04 10:11:10.663431	Speaker	play	None
2017-05-04 10:11:16.670113	Speaker	stop	None
2017-05-04 10:11:16.671032	Hopper	up	None
2017-05-04 10:11:28.675315	Hopper	down	None
2017-05-04 10:11:28.978576	Trial	end	14
2017-05-04 10:12:14.558283	Trial	start	15
2017-05-04 10:12:14.560419	Speaker	play	None
2017-05-04 10:12:16.557208	Speaker	stop	None
2017-05-04 10:12:16.557745	Trial	end	15
2017-05-04 10:12:16.558583	Trial	start	16
2017-05-04 10:12:16.561010	Speaker	play	None
2017-05-04 10:12:22.566192	Speaker	stop	None
2017-05-04 10:12:22.567153	Trial	end	16
2017-05-04 10:12:27.796430	Trial	start	17
2017-05-04 10:12:27.798649	Speaker	play	None
2017-05-04 10:12:28.779562	Speaker	stop	None
2017-05-04 10:12:28.780257	Trial	end	17
2017-05-04 10:12:28.781015	Trial	start	18
2017-05-04 10:12:28.783769	Speaker	play	None
2017-05-04 10:12:34.788276	Speaker	stop	None
2017-05-04 10:12:34.789201	Trial	end	18
2017-05-04 10:12:40.096546	Trial	start	19
2017-05-04 10:12:40.098664	Speaker	play	None
2017-05-04 10:12:46.101366	Speaker	stop	None
2017-05-04 10:12:46.102399	Trial	end	19
2017-05-04 10:12:50.762384	Trial	start	20
2017-05-04 10:12:50.764525	Speaker	play	None
2017-05-04 10:12:51.692323	Speaker	stop	None
2017-05-04 10:12:51.692959	Trial	end	20
2017-05-04 10:12:51.693642	Trial	start	21
2017-05-04 10:12:51.695772	Speaker	play	None
2017-05-04 10:12:57.701236	Speaker	stop	None
2017-05-04 10:12:57.701906	Trial	end	21
2017-05-04 10:13:01.006431	Trial	start	22
2017-05-04 10:13:01.008476	Speaker	play	None
2017-05-04 10:13:07.011111	Speaker	stop	None
2017-05-04 10:13:07.011790	Trial	end	22
2017-05-04 10:13:11.520715	Trial	start	23
2017-05-04 10:13:11.522808	Speaker	play	None
2017-05-04 10:13:17.525685	Speaker	stop	None
2017-05-04 10:13:17.526841	Trial	end	23
2017-05-04 10:13:22.964845	Trial	start	24
2017-05-04 10:13:22.966861	Speaker	play	None
2017-05-04 10:13:23.477068	Speaker	stop	None
2017-05-04 10:13:23.477709	Trial	end	24
2017-05-04 10:13:23.478659	Trial	start	25
2017-05-04 10:13:23.480967	Speaker	play	None
2017-05-04 10:13:29.485578	Speaker	stop	None
2017-05-04 10:13:29.486684	Hopper	up	None
2017-05-04 10:13:41.490714	Hopper	down	None
2017-05-04 10:13:41.793820	Trial	end	25
2017-05-04 10:13:57.436315	Trial	start	26
2017-05-04 10:13:57.439230	Speaker	play	None
2017-05-04 10:14:03.445171	Speaker	stop	None
2017-05-04 10:14:03.446466	Trial	end	26
2017-05-04 10:14:08.597813	Trial	start	27
2017-05-04 10:14:08.599945	Speaker	play	None
2017-05-04 10:14:14.602471	Speaker	stop	None
2017-05-04 10:14:14.603077	Trial	end	27
2017-05-04 10:14:19.451965	Trial	start	28
2017-05-04 10:14:19.454034	Speaker	play	None
2017-05-04 10:14:19.914938	Speaker	stop	None
2017-05-04 10:14:19.915552	Trial	end	28
2017-05-04 10:14:19.916274	Trial	start	29
2017-05-04 10:14:19.918321	Speaker	play	None
2017-05-04 10:14:25.923851	Speaker	stop	None
2017-05-04 10:14:25.924519	Trial	end	29
2017-05-04 10:14:29.560750	Trial	start	30
2017-05-04 10:14:29.563025	Speaker	play	None
2017-05-04 10:14:29.933638	Speaker	stop	None
2017-05-04 10:14:29.934145	Trial	end	30
2017-05-04 10:14:29.935076	Trial	start	31
2017-05-04 10:14:29.937397	Speaker	play	None
2017-05-04 10:14:30.675002	Speaker	stop	None
2017-05-04 10:14:30.675741	Trial	end	31
2017-05-04 10:14:30.676517	Trial	start	32
2017-05-04 10:14:30.678583	Speaker	play	None
2017-05-04 10:14:36.683831	Speaker	stop	None
2017-05-04 10:14:36.685217	Hopper	up	None
2017-05-04 10:14:48.688840	Hopper	down	None
2017-05-04 10:14:48.991909	Trial	end	32
2017-05-04 10:15:44.000429	Trial	start	33
2017-05-04 10:15:44.003183	Speaker	play	None
2017-05-04 10:15:50.009172	Speaker	stop	None
2017-05-04 10:15:50.010002	Hopper	up	None
2017-05-04 10:16:02.014319	Hopper	down	None
2017-05-04 10:16:02.317435	Trial	end	33
2017-05-04 10:16:53.848363	Trial	start	34
2017-05-04 10:16:53.851041	Speaker	play	None
2017-05-04 10:16:59.857343	Speaker	stop	None
2017-05-04 10:16:59.858461	Trial	end	34
2017-05-04 10:17:04.661644	Trial	start	35
2017-05-04 10:17:04.663821	Speaker	play	None
2017-05-04 10:17:05.317028	Speaker	stop	None
2017-05-04 10:17:05.317594	Trial	end	35
2017-05-04 10:17:05.318484	Trial	start	36
2017-05-04 10:17:05.321023	Speaker	play	None
2017-05-04 10:17:11.325779	Speaker	stop	None
2017-05-04 10:17:11.326514	Trial	end	36
2017-05-04 10:17:27.283457	Trial	start	37
2017-05-04 10:17:27.285908	Speaker	play	None
2017-05-04 10:17:33.292378	Speaker	stop	None
2017-05-04 10:17:33.293782	Hopper	up	None
2017-05-04 10:17:45.297359	Hopper	down	None
2017-05-04 10:17:45.600384	Trial	end	37
2017-05-04 10:18:45.486964	Trial	start	38
2017-05-04 10:18:45.489589	Speaker	play	None
2017-05-04 10:18:51.495801	Speaker	stop	None
2017-05-04 10:18:51.496744	Hopper	up	None
2017-05-04 10:19:03.500835	Hopper	down	None
2017-05-04 10:19:03.804074	Trial	end	38
2017-05-04 10:20:24.088119	Trial	start	39
2017-05-04 10:20:24.090146	Speaker	play	None
2017-05-04 10:20:30.093129	Speaker	stop	None
2017-05-04 10:20:30.093909	Trial	end	39
2017-05-04 10:20:37.674506	Trial	start	40
2017-05-04 10:20:37.679357	Speaker	play	None
2017-05-04 10:20:43.683068	Speaker	stop	None
2017-05-04 10:20:43.683903	Hopper	up	None
2017-05-04 10:20:55.688171	Hopper	down	None
2017-05-04 10:20:55.991212	Trial	end	40
2017-05-04 10:21:52.260996	Trial	start	41
2017-05-04 10:21:52.263174	Speaker	play	None
2017-05-04 10:21:53.416070	Speaker	stop	None
2017-05-04 10:21:53.416766	Trial	end	41
2017-05-04 10:21:53.417860	Trial	start	42
2017-05-04 10:21:53.420045	Speaker	play	None
