2016-10-05 10:24:19.242894	PeckPort	off	None
2016-10-05 10:24:19.243398	HouseLight	on	None
2016-10-05 10:24:19.243922	Hopper	down	None
2016-10-05 10:24:19.547514	Hopper	down	None
2016-10-05 10:24:19.854245	HouseLight	on	None
2016-10-05 10:24:19.854879	PeckPort	on	None
2016-10-05 10:49:40.325877	Trial	start	1
2016-10-05 10:49:40.331891	Speaker	play	None
2016-10-05 10:49:40.391859	Speaker	stop	None
2016-10-05 10:49:40.393637	Trial	end	1
2016-10-05 10:49:40.395266	Trial	start	2
2016-10-05 10:49:40.398438	Speaker	play	None
2016-10-05 10:49:46.404111	Speaker	stop	None
2016-10-05 10:49:46.406202	Hopper	up	None
2016-10-05 10:49:58.409064	Hopper	down	None
2016-10-05 10:49:58.715499	Trial	end	2
2016-10-05 10:52:51.686590	Trial	start	3
2016-10-05 10:52:51.689330	Speaker	play	None
2016-10-05 10:52:57.694882	Speaker	stop	None
2016-10-05 10:52:57.695675	Trial	end	3
2016-10-05 10:53:01.118794	Trial	start	4
2016-10-05 10:53:01.128808	Speaker	play	None
2016-10-05 10:53:07.135570	Speaker	stop	None
2016-10-05 10:53:07.136629	Trial	end	4
2016-10-05 10:53:08.433755	Trial	start	5
2016-10-05 10:53:08.438025	Speaker	play	None
2016-10-05 10:53:08.519933	Speaker	stop	None
2016-10-05 10:53:08.521156	Trial	end	5
2016-10-05 10:53:08.522333	Trial	start	6
2016-10-05 10:53:08.524237	Speaker	play	None
2016-10-05 10:53:14.528414	Speaker	stop	None
2016-10-05 10:53:14.529738	Hopper	up	None
2016-10-05 10:53:26.532935	Hopper	down	None
2016-10-05 10:53:26.835826	Trial	end	6
2016-10-05 10:56:18.069333	Trial	start	7
2016-10-05 10:56:18.072463	Speaker	play	None
2016-10-05 10:56:18.128199	Speaker	stop	None
2016-10-05 10:56:18.129665	Trial	end	7
2016-10-05 10:56:18.130981	Trial	start	8
2016-10-05 10:56:18.134302	Speaker	play	None
2016-10-05 10:56:19.082180	Speaker	stop	None
2016-10-05 10:56:19.083207	Trial	end	8
2016-10-05 10:56:19.085685	Trial	start	9
2016-10-05 10:56:19.089560	Speaker	play	None
2016-10-05 10:56:25.098716	Speaker	stop	None
2016-10-05 10:56:25.099624	Trial	end	9
2016-10-05 10:56:50.746127	Trial	start	10
2016-10-05 10:56:50.748372	Speaker	play	None
2016-10-05 10:56:50.840876	Speaker	stop	None
2016-10-05 10:56:50.842575	Trial	end	10
2016-10-05 10:56:50.844298	Trial	start	11
2016-10-05 10:56:50.846502	Speaker	play	None
2016-10-05 10:56:51.614872	Speaker	stop	None
2016-10-05 10:56:51.616194	Trial	end	11
