2017-05-14 10:22:25.072684	PeckPort	off	None
2017-05-14 10:22:25.072946	HouseLight	on	None
2017-05-14 10:22:25.073251	Hopper	down	None
2017-05-14 10:22:25.378318	Hopper	down	None
2017-05-14 10:22:25.681170	HouseLight	on	None
2017-05-14 10:22:25.681332	PeckPort	on	None
2017-05-14 10:30:10.057366	Trial	start	1
2017-05-14 10:30:10.059732	Speaker	play	None
2017-05-14 10:30:16.066055	Speaker	stop	None
2017-05-14 10:30:16.066741	Trial	end	1
2017-05-14 10:33:46.885025	Trial	start	2
2017-05-14 10:33:46.888084	Speaker	play	None
2017-05-14 10:33:52.893523	Speaker	stop	None
2017-05-14 10:33:52.894110	Trial	end	2
2017-05-14 10:34:06.114868	Trial	start	3
2017-05-14 10:34:06.117372	Speaker	play	None
2017-05-14 10:34:12.123256	Speaker	stop	None
2017-05-14 10:34:12.123885	Trial	end	3
2017-05-14 10:34:15.805447	Trial	start	4
2017-05-14 10:34:15.808018	Speaker	play	None
2017-05-14 10:34:21.813987	Speaker	stop	None
2017-05-14 10:34:21.814846	Hopper	up	None
2017-05-14 10:34:33.819213	Hopper	down	None
2017-05-14 10:34:34.125957	Trial	end	4
2017-05-14 10:34:59.999051	Trial	start	5
2017-05-14 10:35:00.002133	Speaker	play	None
2017-05-14 10:35:01.264760	Speaker	stop	None
2017-05-14 10:35:01.265405	Trial	end	5
2017-05-14 10:35:01.266073	Trial	start	6
2017-05-14 10:35:01.268005	Speaker	play	None
2017-05-14 10:35:02.415552	Speaker	stop	None
2017-05-14 10:35:02.416139	Trial	end	6
2017-05-14 10:35:02.417012	Trial	start	7
2017-05-14 10:35:02.419065	Speaker	play	None
2017-05-14 10:35:05.659505	Speaker	stop	None
2017-05-14 10:35:05.660545	Trial	end	7
2017-05-14 10:35:05.661738	Trial	start	8
2017-05-14 10:35:05.664421	Speaker	play	None
2017-05-14 10:35:06.740765	Speaker	stop	None
2017-05-14 10:35:06.741438	Trial	end	8
2017-05-14 10:35:06.742315	Trial	start	9
2017-05-14 10:35:06.745449	Speaker	play	None
2017-05-14 10:35:12.749292	Speaker	stop	None
2017-05-14 10:35:12.749891	Trial	end	9
2017-05-14 10:35:17.270966	Trial	start	10
2017-05-14 10:35:17.274265	Speaker	play	None
2017-05-14 10:35:23.279498	Speaker	stop	None
2017-05-14 10:35:23.280090	Trial	end	10
2017-05-14 10:35:25.470730	Trial	start	11
2017-05-14 10:35:25.473827	Speaker	play	None
2017-05-14 10:35:26.662649	Speaker	stop	None
2017-05-14 10:35:26.663285	Trial	end	11
2017-05-14 10:35:26.663946	Trial	start	12
2017-05-14 10:35:26.665860	Speaker	play	None
2017-05-14 10:35:32.585510	Speaker	stop	None
2017-05-14 10:35:32.586447	Trial	end	12
2017-05-14 10:35:32.587237	Trial	start	13
2017-05-14 10:35:32.589489	Speaker	play	None
2017-05-14 10:35:35.906852	Speaker	stop	None
2017-05-14 10:35:35.907479	Trial	end	13
2017-05-14 10:35:35.908188	Trial	start	14
2017-05-14 10:35:35.910178	Speaker	play	None
2017-05-14 10:35:36.910324	Speaker	stop	None
2017-05-14 10:35:36.910878	Trial	end	14
2017-05-14 10:35:36.911588	Trial	start	15
2017-05-14 10:35:36.913693	Speaker	play	None
2017-05-14 10:35:38.270156	Speaker	stop	None
2017-05-14 10:35:38.270831	Trial	end	15
2017-05-14 10:35:38.271547	Trial	start	16
2017-05-14 10:35:38.273639	Speaker	play	None
2017-05-14 10:35:40.048103	Speaker	stop	None
2017-05-14 10:35:40.049134	Trial	end	16
2017-05-14 10:35:40.049938	Trial	start	17
2017-05-14 10:35:40.052862	Speaker	play	None
2017-05-14 10:35:46.056227	Speaker	stop	None
2017-05-14 10:35:46.056819	Trial	end	17
