2017-02-12 10:30:30,015: Playing
2017-02-12 10:30:36,021: Stopped
2017-02-12 10:32:12,972: Playing
2017-02-12 10:32:21,922: Stopped
2017-02-12 10:35:39,674: Playing
2017-02-12 10:35:39,722: Stopped
2017-02-12 10:35:39,726: Playing
2017-02-12 10:35:45,731: Stopped
2017-02-12 10:36:04,835: Playing
2017-02-12 10:36:10,841: Stopped
2017-02-12 10:41:42,398: Playing
2017-02-12 10:41:48,405: Stopped
2017-02-12 10:50:57,705: Playing
2017-02-12 10:51:03,710: Stopped
2017-02-12 10:53:12,774: Playing
2017-02-12 10:53:12,828: Stopped
2017-02-12 10:53:12,831: Playing
2017-02-12 10:53:18,837: Stopped
2017-02-12 10:55:22,174: Playing
2017-02-12 10:55:22,221: Stopped
2017-02-12 10:55:22,226: Playing
2017-02-12 10:55:33,455: Stopped
2017-02-12 11:25:10,995: Playing
2017-02-12 11:25:11,042: Stopped
2017-02-12 11:25:11,046: Playing
2017-02-12 11:25:14,195: Stopped
2017-02-12 11:25:14,203: Playing
2017-02-12 11:25:20,208: Stopped
2017-02-12 11:28:38,383: Playing
2017-02-12 11:28:38,435: Stopped
2017-02-12 11:28:38,439: Playing
2017-02-12 11:28:44,443: Stopped
2017-02-12 11:29:20,874: Playing
2017-02-12 11:29:26,880: Stopped
2017-02-12 11:29:54,033: Playing
2017-02-12 11:29:54,087: Stopped
2017-02-12 11:29:54,090: Playing
2017-02-12 11:30:00,096: Stopped
2017-02-12 11:30:48,481: Playing
2017-02-12 11:30:54,489: Stopped
2017-02-12 11:31:26,233: Playing
2017-02-12 11:31:32,238: Stopped
2017-02-12 11:32:17,921: Playing
2017-02-12 11:32:23,927: Stopped
2017-02-12 11:33:09,920: Playing
2017-02-12 11:33:15,927: Stopped
2017-02-12 12:42:02,674: Playing
2017-02-12 12:42:02,727: Stopped
2017-02-12 12:42:02,730: Playing
2017-02-12 12:42:08,740: Stopped
2017-02-12 12:44:12,066: Playing
2017-02-12 12:44:18,072: Stopped
2017-02-12 12:44:47,089: Playing
2017-02-12 12:44:53,097: Stopped
2017-02-12 12:45:48,303: Playing
2017-02-12 12:45:48,353: Stopped
2017-02-12 12:45:48,356: Playing
2017-02-12 12:45:50,241: Stopped
2017-02-12 12:45:50,244: Playing
2017-02-12 12:45:50,290: Stopped
2017-02-12 12:45:50,293: Playing
2017-02-12 12:45:56,298: Stopped
2017-02-12 12:46:31,846: Playing
2017-02-12 12:46:31,892: Stopped
2017-02-12 12:46:31,897: Playing
2017-02-12 12:46:37,903: Stopped
2017-02-12 12:47:16,875: Playing
2017-02-12 12:47:22,880: Stopped
2017-02-12 12:47:38,734: Playing
2017-02-12 12:47:38,786: Stopped
2017-02-12 12:47:38,790: Playing
2017-02-12 12:47:44,798: Stopped
2017-02-12 12:51:52,283: Playing
2017-02-12 12:51:58,288: Stopped
2017-02-12 14:19:07,911: Playing
2017-02-12 14:19:13,918: Stopped
2017-02-12 14:21:33,613: Playing
2017-02-12 14:21:33,663: Stopped
2017-02-12 14:21:33,666: Playing
2017-02-12 14:21:39,671: Stopped
2017-02-12 14:24:02,212: Playing
2017-02-12 14:24:02,259: Stopped
2017-02-12 14:24:02,262: Playing
2017-02-12 14:24:08,267: Stopped
2017-02-12 14:24:18,354: Playing
2017-02-12 14:24:18,408: Stopped
2017-02-12 14:24:18,411: Playing
2017-02-12 14:24:24,417: Stopped
2017-02-12 14:24:58,094: Playing
2017-02-12 14:24:58,134: Stopped
2017-02-12 14:24:58,136: Playing
2017-02-12 14:25:04,142: Stopped
2017-02-12 14:25:38,481: Playing
2017-02-12 14:25:38,526: Stopped
2017-02-12 14:25:38,529: Playing
2017-02-12 14:25:44,538: Stopped
2017-02-12 14:25:50,313: Playing
2017-02-12 14:25:50,358: Stopped
2017-02-12 14:25:50,361: Playing
2017-02-12 14:25:51,403: Stopped
2017-02-12 14:25:51,407: Playing
2017-02-12 14:25:51,443: Stopped
2017-02-12 14:25:51,446: Playing
2017-02-12 14:26:00,397: Stopped
2017-02-12 14:58:35,769: Playing
2017-02-12 14:58:35,820: Stopped
2017-02-12 14:58:35,823: Playing
2017-02-12 14:58:41,829: Stopped
2017-02-12 14:58:46,631: Playing
2017-02-12 14:58:46,678: Stopped
2017-02-12 14:58:46,682: Playing
2017-02-12 14:58:52,687: Stopped
2017-02-12 14:59:32,426: Playing
2017-02-12 14:59:32,465: Stopped
2017-02-12 14:59:32,468: Playing
2017-02-12 14:59:38,473: Stopped
2017-02-12 14:59:52,773: Playing
2017-02-12 15:00:01,725: Stopped
2017-02-12 15:00:52,964: Playing
2017-02-12 15:00:58,970: Stopped
2017-02-12 15:01:12,967: Playing
2017-02-12 15:01:18,973: Stopped
2017-02-12 15:04:21,520: Playing
2017-02-12 15:04:21,568: Stopped
2017-02-12 15:04:21,571: Playing
2017-02-12 15:04:27,576: Stopped
2017-02-12 15:04:43,973: Playing
2017-02-12 15:04:44,013: Stopped
2017-02-12 15:04:44,019: Playing
2017-02-12 15:04:50,025: Stopped
2017-02-12 15:05:00,852: Playing
2017-02-12 15:05:00,903: Stopped
2017-02-12 15:05:00,907: Playing
2017-02-12 15:05:01,858: Stopped
2017-02-12 15:05:01,862: Playing
2017-02-12 15:05:01,898: Stopped
2017-02-12 15:05:01,901: Playing
2017-02-12 15:05:07,906: Stopped
2017-02-12 15:07:45,209: Playing
2017-02-12 15:07:45,257: Stopped
2017-02-12 15:07:45,262: Playing
2017-02-12 15:07:51,269: Stopped
2017-02-12 15:09:39,853: Playing
2017-02-12 15:09:45,860: Stopped
2017-02-12 15:12:03,475: Playing
2017-02-12 15:12:03,514: Stopped
2017-02-12 15:12:03,519: Playing
2017-02-12 15:12:05,324: Stopped
2017-02-12 15:12:05,327: Playing
2017-02-12 15:12:05,365: Stopped
2017-02-12 15:12:05,369: Playing
2017-02-12 15:12:11,374: Stopped
2017-02-12 15:12:24,618: Playing
2017-02-12 15:12:24,664: Stopped
2017-02-12 15:12:24,670: Playing
2017-02-12 15:12:30,677: Stopped
2017-02-12 15:12:49,821: Playing
2017-02-12 15:12:49,865: Stopped
2017-02-12 15:12:49,869: Playing
2017-02-12 15:12:58,819: Stopped
2017-02-12 15:13:58,279: Playing
2017-02-12 15:13:58,334: Stopped
2017-02-12 15:13:58,339: Playing
2017-02-12 15:14:04,343: Stopped
2017-02-12 16:44:40,861: Playing
2017-02-12 16:44:46,866: Stopped
2017-02-12 16:44:53,413: Playing
2017-02-12 16:44:54,492: Stopped
2017-02-12 16:44:54,497: Playing
2017-02-12 16:44:54,545: Stopped
2017-02-12 16:44:54,552: Playing
2017-02-12 16:45:00,561: Stopped
2017-02-12 16:47:50,444: Playing
2017-02-12 16:47:51,570: Stopped
2017-02-12 16:47:51,574: Playing
2017-02-12 16:47:51,622: Stopped
2017-02-12 16:47:51,626: Playing
2017-02-12 16:48:00,576: Stopped
2017-02-12 16:49:00,771: Playing
2017-02-12 16:49:00,823: Stopped
2017-02-12 16:49:00,827: Playing
2017-02-12 16:49:06,832: Stopped
2017-02-12 16:49:22,165: Playing
2017-02-12 16:49:28,171: Stopped
2017-02-12 16:49:42,498: Playing
2017-02-12 16:49:42,552: Stopped
2017-02-12 16:49:42,555: Playing
2017-02-12 16:49:48,561: Stopped
2017-02-12 16:53:44,709: Playing
2017-02-12 16:53:44,757: Stopped
